n_experimento;feecha_hora;tiempo_procesamiento;modelo;algoritmo;hiperparametros;estandarizacion;resampling;tn;fp;fn;tp;accuracy;balanced_accuracy;precision;recall;f1score;roc_auc_score_train;roc_auc_score_test;otras_metricas;dataset_trainX;dataset_trainY;dataset_testX;dataset_testY;extras_idmodelo
31;02/05/2022 22:05;0 days 00:00:50.165211;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 10, 'min_child_weight': 0.01, 'scale_pos_weight': 99, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});12587;3888;106;181;0.7617229447559957;0.6973340453543274;0.04448267387564512;0.6306620209059234;0.08310376492194674;0.6973340453543274;0.79(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 631518}
31;02/05/2022 22:33;0 days 00:04:22.203561;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 65, 'learning_rate': 1, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});14616;1859;149;138;0.8802052261066698;0.6839993020784316;0.06910365548322484;0.4808362369337979;0.12084063047285465;0.6839993020784316;0.79(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 449348}
31;03/05/2022 1:40;0 days 00:13:35.786285;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 10, 'min_child_weight': 0.01, 'scale_pos_weight': 99, 'learning_rate': 0.3, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16386;89;242;45;0.980252953108221;0.575696150328076;0.3358208955223881;0.156794425087108;0.21377672209026127;0.5756961503280761;0.79(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 741116}
31;03/05/2022 2:57;0 days 00:21:09.965634;sobretiempos;XGB;{'n_estimators': 500, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 1, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16415;60;265;22;0.9806109056198544;0.5365065853129808;0.2682926829268293;0.07665505226480836;0.11924119241192412;0.5365065853129808;0.79(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 255422}
31;02/05/2022 12:19;0 days 00:00:24.166172;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.3, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16608;0;288;0;0.9829545454545454;0.5;0.0;0.0;0.0;0.5;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 820459}
31;02/05/2022 12:29;0 days 00:00:49.672512;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 10, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16592;16;272;16;0.9829545454545454;0.527296082209377;0.5;0.05555555555555555;0.09999999999999999;0.5272960822093771;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 366097}
31;02/05/2022 12:32;0 days 00:00:55.563264;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 10, 'min_child_weight': 0.01, 'scale_pos_weight': 65, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});13666;2942;119;169;0.8188328598484849;0.704831005138086;0.05432336869173899;0.5868055555555556;0.09944101206237128;0.704831005138086;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 489563}
31;02/05/2022 12:34;0 days 00:00:56.820634;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 10, 'min_child_weight': 0.01, 'scale_pos_weight': 99, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});12029;4579;79;209;0.724313446969697;0.7249919717405267;0.04365079365079365;0.7256944444444444;0.08234830575256107;0.7249919717405267;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 744030}
31;02/05/2022 13:44;0 days 00:07:37.818696;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 5, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 1, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16554;54;258;30;0.9815340909090909;0.5504576107899808;0.35714285714285715;0.10416666666666667;0.16129032258064516;0.5504576107899808;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 597141}
31;02/05/2022 16:19;0 days 00:15:13.904562;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 10, 'min_child_weight': 0.01, 'scale_pos_weight': 99, 'learning_rate': 0.3, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16511;97;240;48;0.9800544507575758;0.5804130539499037;0.3310344827586207;0.16666666666666666;0.22170900692840648;0.5804130539499037;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 815895}
31;02/05/2022 17:49;0 days 00:24:00.568117;sobretiempos;XGB;{'n_estimators': 500, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 1, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16549;59;258;30;0.9812381628787878;0.5503070809248555;0.33707865168539325;0.10416666666666667;0.15915119363395228;0.5503070809248556;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 843546}
31;02/05/2022 18:03;0 days 00:00:22.835276;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.3, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16608;0;288;0;0.9829545454545454;0.5;0.0;0.0;0.0;0.5;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 681105}
31;02/05/2022 18:12;0 days 00:00:46.876370;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 10, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16592;16;272;16;0.9829545454545454;0.527296082209377;0.5;0.05555555555555555;0.09999999999999999;0.5272960822093771;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 794314}
31;02/05/2022 18:14;0 days 00:00:52.931769;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 10, 'min_child_weight': 0.01, 'scale_pos_weight': 65, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});13666;2942;119;169;0.8188328598484849;0.704831005138086;0.05432336869173899;0.5868055555555556;0.09944101206237128;0.704831005138086;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 445095}
31;02/05/2022 18:17;0 days 00:00:54.175205;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 10, 'min_child_weight': 0.01, 'scale_pos_weight': 99, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});12029;4579;79;209;0.724313446969697;0.7249919717405267;0.04365079365079365;0.7256944444444444;0.08234830575256107;0.7249919717405267;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 158093}
31;02/05/2022 19:23;0 days 00:07:17.425868;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 5, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 1, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16554;54;258;30;0.9815340909090909;0.5504576107899808;0.35714285714285715;0.10416666666666667;0.16129032258064516;0.5504576107899808;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 256763}
31;02/05/2022 22:00;0 days 00:00:41.490531;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 10, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16459;16;268;19;0.9830569144493497;0.5326154610776543;0.5428571428571428;0.06620209059233449;0.11801242236024843;0.5326154610776542;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 398929}
31;02/05/2022 22:46;0 days 00:04:26.736688;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 99, 'learning_rate': 1, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});14086;2389;144;143;0.8488843813387424;0.67662512623392;0.056477093206951025;0.49825783972125437;0.10145441645973749;0.6766251262339201;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 745538}
31;03/05/2022 1:12;0 days 00:13:48.392113;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 10, 'min_child_weight': 0.01, 'scale_pos_weight': 65, 'learning_rate': 1, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16405;70;253;34;0.9807302231237323;0.557109018521358;0.3269230769230769;0.11846689895470383;0.17391304347826086;0.557109018521358;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 410553}
31;03/05/2022 11:15;0 days 00:04:03.218834;sobretiempos;Knn;{'algorithm': 'auto', 'n_neighbors': 50, 'weights': 'distance'};Standard;NoneCounter({0: 65898, 1: 1150});16468;7;284;3;0.9826393031857773;0.5050140377406376;0.3;0.010452961672473868;0.0202020202020202;0.5050140377406376;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};
31;03/05/2022 14:51;0 days 00:01:36.290194;sobretiempos;SGD;{'loss': 'log', 'penalty': 'elasticnet'};Standard;NoneCounter({0: 66431, 1: 1152});16599;9;287;1;0.9824810606060606;0.5014651573538857;0.1;0.003472222222222222;0.006711409395973154;0.5014651573538857;0.78(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};
31;02/05/2022 12:19;0 days 00:00:23.147426;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16608;0;288;0;0.9829545454545454;0.5;0.0;0.0;0.0;0.5;0.77(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 181251}
31;02/05/2022 12:23;0 days 00:00:31.715933;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 5, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16608;0;288;0;0.9829545454545454;0.5;0.0;0.0;0.0;0.5;0.77(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 187248}
31;02/05/2022 13:20;0 days 00:05:05.584950;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 99, 'learning_rate': 1, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});14137;2471;120;168;0.8466500946969697;0.7172748073217727;0.0636604774535809;0.5833333333333334;0.11479330372394944;0.7172748073217727;0.77(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 778722}
31;02/05/2022 18:02;0 days 00:00:21.890159;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16608;0;288;0;0.9829545454545454;0.5;0.0;0.0;0.0;0.5;0.77(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 781698}
31;02/05/2022 18:06;0 days 00:00:32.630800;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 5, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16608;0;288;0;0.9829545454545454;0.5;0.0;0.0;0.0;0.5;0.77(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 141986}
31;02/05/2022 19:01;0 days 00:04:34.485141;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 99, 'learning_rate': 1, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});14137;2471;120;168;0.8466500946969697;0.7172748073217727;0.0636604774535809;0.5833333333333334;0.11479330372394944;0.7172748073217727;0.77(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 224150}
31;02/05/2022 21:54;0 days 00:00:28.287808;sobretiempos;XGB;{'n_estimators': 5, 'max_depth': 5, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16472;3;285;2;0.9828182794415941;0.5033932735165201;0.4;0.006968641114982578;0.0136986301369863;0.5033932735165201;0.77(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 487204}
31;03/05/2022 4:01;0 days 00:21:10.804960;sobretiempos;XGB;{'n_estimators': 500, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 65, 'learning_rate': 1, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16176;299;231;56;0.968380861472378;0.5884866205262963;0.15774647887323945;0.1951219512195122;0.17445482866043613;0.5884866205262963;0.77(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 383975}
